"LogEarning","College","IQ"
15.4151683599863,1,137
18.556870691963,1,104
8.23761533471309,0,96
14.0633008723521,1,101
13.1588549593742,0,97
6.17998676993071,0,88
11.4081006989058,1,106
11.1362878858984,1,103
8.63171762885085,1,102
11.4806901295303,0,75
13.8526369795182,1,107
13.5189544312045,1,130
11.5606010875129,1,119
10.1560217573686,1,106
11.3737108026304,1,118
15.7965554988974,1,105
7.31230001473286,0,78
10.7024350310285,0,88
11.6818291532755,1,106
8.90129714331453,0,95
10.6482873090522,0,91
10.2134651372393,0,85
12.6296463650769,1,116
10.9561868012889,1,107
12.0320069009909,0,89
4.43303628504154,0,90
11.030974258692,1,102
6.99898103993071,0,78
9.7374719786426,0,102
7.89667408570765,0,99
9.94308846374964,1,99
8.48153231313834,1,121
15.6962156266504,0,97
12.0192308079592,1,108
12.7184132445384,0,84
7.31735373916797,0,93
7.40768784680991,0,94
11.0714089615898,1,116
10.6949311396519,0,79
11.6293763487698,1,115
14.9327146165968,1,121
11.1999452520186,0,97
10.3992932843411,0,98
9.87083717309759,1,103
13.9510292084436,1,119
9.10710284879158,1,113
7.74313921987021,0,78
8.79843621803194,0,85
10.1453602829849,0,83
12.3496597989986,0,83
4.54823154699502,0,85
14.1011297663485,1,104
10.7235009243949,0,81
10.6914074979189,1,109
14.8033190102463,1,117
16.9839769739924,1,121
4.68139536690132,0,101
9.87088417003488,0,93
11.8557071397603,1,110
9.78238311035596,1,112
12.4983171553387,0,92
10.0563843266344,1,100
6.13492717126179,0,82
13.6664358830322,0,96
10.5959730819416,0,101
14.5202237446761,1,133
7.22095007093562,0,95
9.89940104292616,1,104
12.6175120393999,1,107
11.1445213506985,1,106
2.37598629363315,0,99
10.1459860292378,1,100
8.574382510324,0,97
12.9246065265847,0,82
6.02837280994308,0,94
10.5896501281477,0,95
11.7132608509977,1,111
15.230719262305,1,119
10.5951686464901,0,88
15.6962727010249,1,113
12.5941733175249,0,97
12.24014109076,1,102
9.22330412346458,0,92
12.4529908913591,1,134
15.4744948876789,0,95
12.9947613408574,0,89
10.3077635182547,1,130
15.433696222964,0,82
12.8450535512977,1,106
9.36315832924132,1,101
10.645289241021,0,95
16.7472056038656,1,105
17.1542636996777,1,115
10.4530752979514,1,125
14.1146171256672,1,113
9.01336127242406,0,99
8.69050517428887,0,83
19.0096721033299,1,114
11.3403272015473,0,89
12.0202349275397,0,82
8.51690537309372,0,90
11.1634659475315,1,113
14.4357191925758,1,117
12.7597548719607,1,139
7.80536255385636,0,75
11.5999721294091,1,111
11.3112930733345,0,93
16.0199953689255,1,110
12.2321916945712,1,102
16.4773514651119,1,123
11.1357605281004,1,103
4.82272073943515,0,81
7.72019565734986,1,126
10.3040318058382,1,107
13.3933054859885,0,78
13.9373245523444,1,127
7.85888659228901,1,109
8.84495769148789,1,115
13.1345130120749,1,119
12.928049485688,0,97
13.1744644194709,1,119
10.2736105417227,1,110
8.90927467849401,0,88
8.24305305764485,0,97
9.89618533564377,1,122
13.5995756407021,1,128
7.3231034964042,0,68
13.7910548730644,1,122
10.3621212027739,1,126
13.0107137849691,1,118
10.8203833917219,1,108
7.55606503754587,1,120
8.63097231246242,0,78
11.6206249536195,0,82
15.0879025589908,1,116
10.593579989123,1,106
11.4483690620815,0,88
11.1706987893918,1,113
13.5944583721197,1,126
6.01551401046626,1,106
13.6377292429324,1,118
7.03594861638549,0,100
13.5614609465553,0,94
12.3108201791912,0,85
8.75573117314139,0,80
8.34405677020169,0,84
13.3013190953592,0,87
12.222794733457,1,110
6.71263079310147,0,81
9.93045406258372,1,106
9.18885114560292,0,94
7.82583213309568,1,115
8.44455693654984,1,100
15.931129199094,1,116
12.462333667083,0,85
15.6175382969363,1,116
17.9833355103164,0,84
12.8496558284692,1,127
11.5387848174686,1,133
9.45293286542694,0,78
12.5125948974704,1,108
6.12029380612158,0,60
13.1160108998612,1,126
9.49318861525217,0,92
11.7765454656126,0,83
11.2202968620162,1,114
11.0701994970943,0,98
8.66444739549741,0,76
5.80989016235288,1,103
12.4112740468582,1,109
9.80046646008963,0,98
14.5341429270315,1,114
8.99308916156233,0,88
12.0258695828742,1,107
12.5468149297388,1,115
13.8498193186684,0,97
12.9251036659455,1,121
13.3981964246599,1,104
10.3255324944937,0,83
14.0204100588944,1,107
11.5457101215969,0,86
9.40449334012924,0,89
13.8974083769737,1,111
8.0621091219704,1,109
10.7282414913364,1,116
11.0976948561194,0,94
7.5727692661972,1,101
8.86778773753934,1,116
12.0724957544975,0,81
15.0125873741055,1,114
10.8544765094839,0,86
13.6323611995974,1,104
9.79216721622222,0,101
2.9480275999314,0,67
15.8029617726923,1,109
4.9570019222381,0,98
10.6977425549583,0,99
8.58704948160941,0,97
9.08159764275176,0,76
10.1150642559366,1,128
10.8135012320144,0,88
8.44304151105478,0,82
10.1663623818651,1,105
7.47599674360339,0,69
9.77253246471924,1,103
12.2206399698009,1,97
9.35514099221854,1,129
6.96691798787559,0,81
14.2551965835461,0,80
6.35230633157728,0,89
9.28889048380998,0,79
11.0632852118779,1,116
11.1655613370107,0,100
12.9630657469405,0,91
10.6094069762829,0,80
11.3229235567499,0,97
12.8189365105682,0,96
7.11821392278069,1,110
11.7231791368709,0,95
13.4873996491078,1,105
14.8338341223333,1,106
12.3429773006072,1,126
13.9064537244946,1,112
14.5735134344444,1,106
7.83327083332553,0,92
9.21102728837626,1,124
16.8019014098856,1,126
9.60880735595477,0,81
8.58966218244994,0,92
8.95579165684976,1,111
12.3710370434984,0,97
10.1113964844303,0,91
14.9680647941562,1,102
5.29630591353948,0,81
11.0990405501424,0,92
8.17693821907271,0,81
14.8154195282035,1,105
15.0294535130006,1,117
12.2824920878574,0,99
4.565133461022,0,74
9.23079867409406,0,102
11.8790738626922,1,105
10.0614889764618,1,126
9.63464636144005,0,87
9.27407016179433,0,93
9.16521604613989,0,95
8.94735939553122,1,101
12.1192957131358,1,129
9.05318631537737,1,122
13.0676328088096,0,97
5.42564896029658,1,119
7.68218666445187,0,78
5.12717428202263,0,97
8.23330853199414,1,122
15.2571165396791,1,114
12.2218345076313,1,102
6.2539134613844,1,104
11.1505028402258,0,92
7.80177367120978,0,100
14.197734087452,1,118
8.25135494608962,1,135
11.5758863859114,0,99
7.00928215070536,0,83
11.4722427997137,0,96
6.61399649729185,0,102
10.3290321164053,0,93
12.0209916646989,0,86
16.8466143965045,1,130
9.62834620400699,1,114
11.9079716058861,0,92
11.1711079615074,1,112
8.74273985969838,0,101
10.2530434758402,1,110
10.7397172078041,1,112
7.95751168959661,1,120
10.8141104309382,1,139
9.50753955291936,0,96
14.4230294336051,1,114
10.6256221917072,0,90
5.90797983741292,1,104
8.21308567325788,1,106
10.9912897450947,0,82
15.1174383807502,0,98
13.4654686587403,0,83
12.0318445151255,0,92
5.02507081375859,1,116
14.8212217582177,1,106
12.3270942313556,0,90
11.1501285039771,1,122
12.2123725321465,0,89
13.594503234811,1,117
14.4661229617357,1,110
11.8198046811602,1,113
16.6052562763962,1,111
14.9413443418964,1,101
8.76039854957376,1,98
6.49109621753847,0,93
5.21821559547927,0,93
12.9046771134844,0,85
12.7845289261712,1,110
13.5887286085011,0,88
9.79628430157641,1,107
14.5597134781523,1,125
10.8070450623922,1,106
11.8977435650774,1,110
13.7505463809263,1,107
15.4873595010451,1,112
8.63008744891682,0,84
12.8772832220081,1,102
17.3880680465774,0,95
8.05623574418167,0,82
10.2351671951648,1,102
9.99045395388462,0,97
13.1178101487869,0,81
10.2053739156499,1,118
10.9468657251325,1,119
10.3575436992703,0,70
10.7244363023964,1,111
9.76622011169774,1,109
16.0288891894686,1,110
8.1686966432662,0,81
15.4861533464019,0,100
12.7569466279942,0,68
17.0969270871955,0,97
12.1880312014278,1,110
13.7557847269721,1,103
11.5778761668125,0,96
10.633024142207,0,90
4.2710465499452,1,106
8.69031710531162,0,90
14.1495202550785,1,116
10.9676316831787,0,95
8.81507817352976,1,100
11.3790857839901,0,97
11.8679718698789,0,91
10.8839489250674,1,104
16.8821759773203,1,103
15.3576243434703,0,86
14.4992621494593,1,102
11.3287677547983,1,106
7.72086142316255,0,82
10.5717273588255,0,93
6.36019123722343,0,79
8.93006715364995,0,88
8.69248512175282,0,91
14.4627111258498,1,117
11.9822977467506,0,93
8.83852084786392,1,120
7.30343023381527,0,99
15.3791570402464,1,106
13.5580734760184,1,101
14.8275695430393,1,103
13.805314341002,1,115
5.59585995325499,1,118
11.5434110557954,1,105
9.76755182895925,1,113
14.4981070001014,1,103
16.9487531832301,1,114
13.15008509479,1,123
6.04027289394669,0,98
12.6284467567608,1,111
8.56979887734462,0,94
7.55524105103203,1,141
12.2143103074545,1,107
9.59746252152347,1,101
9.22514539535988,1,106
8.56561833766585,0,94
10.7215164383891,0,96
5.47288488263203,0,87
9.84948379423941,1,124
1.47481928437089,0,80
9.46687769060481,1,104
16.2357318229255,1,105
11.9882754589767,0,89
7.69222536946872,0,97
5.52228607931773,0,99
7.11940098187552,0,69
13.7491704126485,1,102
15.9184404360518,1,111
13.2435357996732,0,102
14.4971119142942,1,122
8.67091439447886,1,103
9.50297012368441,0,101
8.25567246983292,0,89
5.47702338966979,0,95
7.53897699309259,0,98
9.78088683227765,0,90
8.12333057591289,1,124
9.79360989020782,0,96
14.6221467402621,1,108
12.0811943574372,1,120
11.0110855664828,1,113
14.6658837934925,1,107
15.4475051922278,1,118
7.08078714963202,1,120
8.57605759805875,1,106
13.7431409243547,1,112
9.11706532684125,0,92
9.62380240890785,1,100
12.7702407792349,0,90
17.7281140347582,1,126
10.6611042817291,1,107
14.0712320866701,1,112
13.5067903929184,1,111
9.4994424825239,0,93
11.0184840074592,1,111
13.7027054723803,1,118
12.5409891094487,0,84
14.7828907826823,1,104
9.15804803109687,0,96
12.6085193168511,0,97
10.1609829947266,0,93
6.42295291411934,1,109
10.8509954065713,0,94
16.3283034056553,1,102
5.47710325185974,0,85
9.16560154003054,0,88
12.1632724517958,1,128
10.7047968518431,1,123
12.2326910199718,1,107
8.72776015516137,0,96
11.7646429107463,0,82
7.61529227277054,1,112
9.67482534318904,0,100
14.2472568970502,0,94
12.0312389674963,0,88
13.8485872702334,0,89
12.1144202255086,1,127
9.48085395351907,1,107
10.8027869832501,0,81
5.36513096333762,0,82
11.1348951429853,0,86
7.23502231696476,0,91
10.1661109931991,0,89
13.1386410209222,0,87
8.26075094866091,0,95
11.9005629450167,1,109
15.8286687901092,1,122
13.8424641832544,0,93
11.0045732169347,0,87
9.84031251764585,1,104
11.4340059424639,1,119
12.3854962214367,0,92
13.9722568543033,0,94
11.3056685590763,1,106
5.75306422481659,0,78
8.92095222435424,0,73
5.88604030214302,0,71
4.99935398854137,0,82
14.8401115624507,1,130
14.0237470652995,1,117
11.2724948093039,1,102
7.99126052404186,0,76
15.1134675429014,0,93
8.7087102813688,0,95
7.76432093176339,0,80
12.3697349679666,0,96
16.5330075589846,1,108
9.81711213469737,0,93
13.1920645756997,1,103
10.8289845995016,1,115
14.626160597902,1,118
14.0726063883812,1,107
11.1815221382459,1,112
11.3869170749883,1,112
11.044518884214,1,112
3.37439224608262,0,100
9.19530543290561,1,116
13.6910900194446,1,103
12.1029505259452,0,93
14.2708461710526,0,94
9.71808489006948,1,105
14.3882210082524,0,98
8.62154766340493,1,118
10.9590625548552,0,89
6.18610685534591,0,97
8.56946475906881,0,98
13.6531349452126,0,70
8.67171319302905,0,84
10.8930385747658,0,100
10.9716491970833,0,88
5.96121982573895,0,84
9.51989240485601,1,114
7.76076667512774,0,87
13.9641415778274,1,101
8.20572763827693,0,93
6.03944654618059,0,89
11.5955316298174,0,96
8.62154162593867,0,97
11.6123059276672,1,106
11.8640278718685,0,96
8.30762327834226,0,94
8.01397213165942,0,93
7.73859727792337,0,64
11.2518117632561,0,100
10.4988228998851,1,106
7.36778796581908,0,73
6.498713240267,0,96
7.17414741553342,0,59
5.01924080581972,1,107
9.80595300115938,1,105
15.9396553115733,1,121
6.17547083024275,0,79
10.6420856252199,0,72
9.21903631668866,1,120
10.1319228785482,0,96
13.4535770854208,1,106
8.85143114403255,0,94
12.4450822078216,1,106
7.94172904408265,1,121
15.3364784735721,1,124
10.7914345091084,1,121
7.40054368169538,0,79
9.86277725872433,1,99
6.0110816594458,0,95
8.98659814303974,0,102
10.5904499501157,1,114
8.33603437512669,1,124
12.8894070739425,1,113
12.8437846639386,0,63
6.82676289080339,0,97
9.47797966483944,1,119
8.22230144148341,0,79
10.9716704920696,1,113
5.66979817208525,0,93
7.88493734129816,0,84
15.8990073905395,1,121
16.5446204028088,1,112
4.94246245847771,0,77
9.33234660822568,0,82
9.33957425925798,0,81
12.7349872729227,1,118
9.5481688785856,1,104
10.3088408133842,1,111
6.5585123923445,0,88
8.23686313044889,1,109
16.9693781249935,1,139
7.25728750870834,0,95
8.27638331416688,0,101
11.2501366717208,1,101
13.7159916605486,1,113
14.3657924653773,1,139
11.7447769389476,0,78
10.229698357101,0,88
10.2820272277215,0,99
10.6967546936459,0,91
8.58024970633522,1,127
7.40256434759553,0,76
8.42957255217644,0,90
11.4661976296051,1,110
11.016684626473,0,92
9.59941925302896,1,127
4.56833576526208,0,65
14.9669951229322,1,104
9.76290973367683,1,109
14.8221675167527,0,92
11.1423871875288,1,103
7.22959261247847,0,91
10.7536846531491,0,73
7.43311085949866,1,116
9.87197997571782,1,105
12.2205599340808,1,120
9.32993649157726,0,81
12.8688037451939,1,132
8.57954095483987,1,111
8.32649107581745,0,99
10.9429868625433,1,105
9.78772803746751,0,90
12.4581674826372,1,134
11.1192439349425,1,100
8.8412578989878,1,120
13.8872097447303,1,110
18.2176531438403,1,103
12.5786122735907,1,110
19.6343640969537,1,118
7.80758360238661,1,109
11.5369138673065,0,91
14.3756952428657,1,113
9.83879055318847,0,84
13.2242448741188,1,111
9.35481869582944,0,92
8.9544421006394,1,124
6.20143358609107,1,103
12.7047289928456,1,104
8.54917349454608,1,124
11.5183094058458,0,88
11.5209028154655,0,98
13.4890714094932,1,128
14.491222575214,1,131
8.47040613524405,0,80
8.15490936320195,0,77
16.5484680217703,1,111
9.86842721134681,0,86
12.8182322246576,1,107
12.4099887905387,1,102
12.1276907935375,1,120
10.4009170273207,1,110
13.0220083724287,1,112
10.1335024945595,0,95
8.01864398292692,0,95
10.0592170292128,1,109
11.4365802225083,0,95
7.27168180616878,0,99
5.9245486041122,0,94
8.89475619964419,0,75
7.76520935457306,0,92
7.572782408698,0,88
11.7843117169966,0,90
11.7371385422624,1,104
13.660849629247,1,115
11.9821665826394,1,124
5.60290159396456,0,81
11.7014960102209,0,93
8.2226511967004,0,84
5.00778330414637,0,95
8.39529539258061,1,100
13.0076522110948,0,95
16.4387788887857,1,136
13.1131818023982,1,106
11.8956080313175,0,68
12.8322206939498,1,103
12.7525978763092,0,84
9.7944661613669,1,109
8.61520159915062,1,100
16.468044635255,1,121
8.52409509698516,0,94
11.8649115744664,0,92
9.74062750055599,1,102
9.71427934079584,1,105
10.9697301063047,1,109
8.16018755917654,0,87
11.956113331771,0,72
6.82614781047387,1,122
8.5257702702679,0,92
10.1212135010837,0,98
8.79787726176283,1,113
7.00771097405667,0,100
12.9619501804638,1,130
6.16826799733597,0,98
8.15253989438438,0,86
12.1993986644109,1,108
15.3530044880589,1,125
12.860132275465,1,137
11.1582465096866,1,117
17.9952659793641,1,125
9.07479361924909,1,110
11.277485143434,1,108
7.15562553403982,0,94
11.9568849274204,1,106
11.3109406482838,0,95
10.0691410001304,0,67
10.3563168168491,1,121
6.38039889021104,0,95
13.4682545026762,0,86
12.2305633427814,1,117
12.956777727351,1,113
8.05309013938686,0,89
7.68937341517262,1,101
13.8359472540274,1,109
15.192738128188,1,108
11.7302123936522,0,99
8.97056332951773,0,91
17.7476520763473,1,105
13.6938683469384,1,109
14.8503659405396,1,113
14.7032129330631,1,118
6.53381409040892,0,102
15.7635850852648,1,123
16.2762640083259,0,71
5.68904429862217,0,96
3.79478939956888,0,90
15.2928881412303,1,123
8.63809677855807,0,96
14.5560989695691,0,87
10.3475863395082,0,84
10.0226941660979,0,89
5.78333337412669,0,93
14.9247853679565,1,119
6.02505360411267,1,107
9.71742065054639,0,98
12.7044209476794,0,93
12.4242503337981,0,96
7.78470566980912,0,92
13.487277546825,0,93
12.739463175663,0,100
10.0450101271563,1,105
16.3928372677235,1,140
11.7735640330527,1,106
11.2299874577023,1,115
13.7067105903407,1,102
14.626467129748,0,97
11.8153423948637,0,71
7.82689300774857,0,94
13.3057518572291,1,109
4.70764007409771,0,84
14.0900517063442,1,124
3.56133826646034,0,83
11.9264659329937,0,99
10.7107283149713,0,87
10.0573307585092,1,105
9.84092337878166,0,87
12.3704111625523,0,94
8.8031202299854,0,95
10.38234960419,1,110
11.3322139693368,1,116
8.06376481806526,1,109
11.9531436970356,0,83
7.48360644353264,0,89
17.6491733901222,1,133
5.97595049275907,1,120
8.17778195532421,0,94
13.3054774434545,1,104
10.0851515388194,0,88
7.517817238526,0,83
14.5122703260951,1,112
17.2085722778215,1,107
9.78538088617794,1,113
11.2627125347324,1,128
6.42360808923913,0,94
11.1293322544743,1,113
9.46395380666856,0,98
11.5015995182242,0,97
9.15685052790642,0,97
11.7365568872933,0,74
3.87675474352829,0,85
12.9588555405464,1,117
4.4786070013361,1,106
13.921758514788,1,103
10.7917619297458,0,83
9.80906553912421,1,109
16.1112761826578,1,111
9.36059586262802,0,94
13.6058617706047,1,112
9.43173969675259,0,87
10.9204569345171,0,97
8.73415394851218,0,75
12.0282149330972,1,103
11.7254249039479,1,106
10.3260650962515,1,102
9.28411398086594,0,62
10.8840119705491,0,79
6.64490343667253,0,95
10.655324410041,1,121
13.8790628979605,0,94
10.7493877549074,0,91
11.4844901168839,1,117
11.8118945431535,1,110
9.14088509053423,0,77
15.162752345607,1,110
12.1591680543836,0,92
6.39606756772827,0,99
7.59352143250868,0,99
10.2087179531397,0,73
3.81267007316118,0,96
10.6985927725226,1,104
15.9767431868569,1,124
11.8583953438615,1,111
7.43729556084463,1,116
8.04524775523612,1,101
15.0281934565591,0,93
13.8780943044592,0,99
16.6962815173831,1,127
10.549336182364,0,95
8.63802633059693,1,122
9.12319529746494,1,123
12.0490123667395,1,100
13.6360778329681,0,94
6.82335184942681,0,80
12.2535969073435,1,104
14.1132484320092,1,110
9.28084474884691,0,84
9.05032680440266,1,128
13.1805783897087,1,108
11.0296843794439,1,103
7.03188078465538,1,105
5.64751777249129,0,92
7.00206943634799,0,85
14.1472481680058,0,92
6.34898998211725,0,90
7.9173229087519,0,87
10.469712220895,1,99
9.98862945221633,0,94
8.56024485266189,0,83
9.61131480708388,1,103
9.91820096479916,1,117
10.3079634071497,0,76
8.97883023379284,0,91
13.8209138108437,1,114
7.67146798397641,0,90
10.5295608381856,1,109
13.5321762265624,1,119
8.97691198233006,1,111
19.7606265491491,1,115
9.06318471052486,1,109
8.13750430624432,1,118
16.4586617341826,1,123
12.6632937824196,0,89
1.99877351666425,0,79
14.4487843721981,1,139
7.07329814635546,0,83
13.5021337722469,1,105
11.5122195657892,0,93
11.2647020956347,1,114
13.5583715258402,0,93
13.8058311949292,1,115
13.6096345945193,1,109
10.3763960867984,1,105
11.3449630326712,1,101
9.15847420681589,0,84
9.47604848283605,0,99
11.6858537725663,0,93
16.5358199654476,1,102
7.44272828641875,1,109
14.8210479021569,0,85
6.4554817822749,1,104
9.02395540533179,0,98
11.0883155709621,0,84
11.1949390921842,0,98
8.55975512889801,0,96
9.80981935351229,1,109
12.8758462349179,1,106
10.8239679601214,0,99
6.09996952684011,0,80
8.13045307813066,0,86
16.4080853285022,1,135
7.51650771721045,1,108
16.2291826954522,1,122
6.75852748664265,0,84
12.8316436571976,1,105
11.1846031709237,1,126
6.94247391397392,0,82
13.5146539867328,1,112
7.7776523519569,1,104
12.5247168181082,1,107
6.73264294639162,0,91
11.914653654348,1,137
9.37440631505714,1,115
10.4782936622235,1,101
16.2213737766763,1,138
4.87297842726695,1,99
9.04207118038807,1,105
11.9713552409296,0,99
10.4057803098342,0,98
12.6290712636035,0,84
8.03144129785653,1,114
9.21035236532542,0,89
10.4927945689133,0,88
16.2654446417754,1,101
7.2967858295318,1,119
15.4476192181674,1,121
15.9226525968992,1,113
10.4395446571686,1,105
12.4095669641143,0,91
11.4298976806252,0,100
12.9827561127632,1,103
15.1605903206617,1,126
12.7537394338851,1,117
11.9979462163869,1,125
12.4775081170828,1,109
13.3349922981912,1,107
11.149241130782,1,111
10.3806356852152,1,104
9.65100196806201,0,97
9.05214076463706,0,83
14.3479636452568,0,92
13.8741991487845,1,122
9.05238095666918,0,88
12.3211193176594,1,107
9.03341298914317,0,86
13.2896650816561,1,101
7.1645972215405,0,94
11.131008877699,0,93
12.2129917071183,1,110
14.4014852283865,1,107
14.8080090470294,1,112
10.1990347736515,0,96
14.6196735528365,1,102
13.5287942040541,0,87
15.3180027383295,1,118
16.6607169244258,1,117
12.4985873778453,0,85
10.185496457908,0,83
7.86701217405619,0,94
9.61641024883201,1,113
9.80879516935758,1,100
8.81315275268285,0,100
9.33338097771843,0,94
16.5768076283338,1,116
13.5385630001628,1,106
12.4653063384065,1,120
6.89161604300985,0,76
12.8847247529699,1,119
11.1704862470137,1,125
8.0036894416851,0,90
8.05079540593304,0,81
9.88615113592176,0,84
11.8310544689488,1,105
10.6820781910803,0,84
13.1189053418358,1,102
8.74405041969656,0,81
12.1277300017221,0,97
10.3805015914173,0,88
8.75156079614903,0,87
15.2444770099223,1,115
5.09442932554912,0,89
13.8489946104086,1,111
8.59238367607019,0,69
11.814114860781,0,84
3.59386416265679,0,88
14.0733216991866,1,133
12.7430347172009,0,81
11.0770048746608,1,116
10.7208512334616,0,82
12.9783346126246,0,84
15.274985309885,0,95
14.0725526171213,1,114
0.713663988957814,0,55
13.2293394556576,0,95
10.0887395145665,1,112
14.2245575652323,1,110
13.7417887950239,0,93
8.48689947942397,0,85
5.25620806256036,1,102
9.36673233373672,1,106
13.016757602369,1,103
13.6500608453353,1,102
9.06238504458344,0,88
13.0988227338999,1,109
8.43145471167766,1,120
5.34976979887897,0,93
12.7153579677838,0,89
11.0753446011123,1,111
10.2271077991585,1,102
10.7130205497565,0,83
13.3102404639226,1,131
10.9360090215246,1,125
15.5439010899152,1,120
11.7904884927752,1,103
8.22768399613342,1,99
6.34017927631437,0,88
9.77969019231036,0,76
7.23557281664218,1,103
14.3100581022328,1,112
10.5499569643633,0,98
16.1896221088648,1,107
5.49601730793399,0,90
3.65671386717743,0,83
14.0205872346293,1,124
6.12106295037522,1,112
10.4152826620565,1,129
6.69969173630646,0,76
4.40478136680623,0,91
14.4871358834774,0,76
12.2924876737465,1,117
9.09256432191289,0,68
9.18652710431351,0,81
6.9196628659161,0,87
10.1702822346117,0,98
3.48340405301674,0,96
11.2097503952344,1,109
13.3149014538608,1,108
11.5120284229979,1,112
13.774412339474,1,103
10.6557167063333,1,114
14.6516055019158,1,104
7.19456635431038,0,100
12.4105862269236,1,99
5.99494242787453,0,92
12.0951780042724,1,107
9.01572688871123,0,93
17.5620072100993,1,109
8.35145770456974,0,69
9.84508767393015,0,88
14.1968946373212,1,117
15.5311466643576,1,104
10.4354382272919,1,102
12.4554942974296,1,122
17.0920047347175,1,107
6.82587521712324,1,100
15.8893342043783,1,110
7.52376124643212,0,80
10.7618031351052,1,119
6.70239474871226,1,111
3.51204224689406,0,92
5.81849958221511,0,86
11.8795266450297,0,83
15.7053131554392,1,112
11.8390722925279,1,122
6.87053807257185,1,120
9.14724635267815,1,104
9.19809762566542,1,107
14.6957587727354,1,107
8.66130131903479,0,68
11.1193255063739,1,146
12.1370807812812,0,96
13.2505514855151,1,108
11.3020812150775,0,91
12.6400993122697,1,115
11.5482471709929,0,92
8.01930529286902,0,104
14.7547105290227,1,104
14.1035375159717,0,83
9.08024384665,1,101
12.3241979434951,1,107
12.6896779740368,0,81
7.30838751535092,0,102
5.60625245601767,0,75
11.4132548073525,1,108
11.5758029603542,1,118
12.2969077736547,1,115
8.14754212372327,0,93
8.31440145586438,0,94
13.7651152225945,1,106
9.81765773824424,0,95
10.0565703946547,0,91
10.1094733650533,1,102
7.87550810122179,0,98
12.4381229561414,0,69
9.256058365384,1,118
11.8319975280179,1,99
13.7576011881248,1,118
10.1415432282709,1,105
7.94749193528021,0,81
13.9639422766768,0,97
11.2187493329713,0,92
14.4311468808062,1,105
10.39486863544,0,67
7.65986964100254,1,105
9.6517358751931,0,82
7.26604877163142,0,87
16.4780797940071,1,121
9.54286427875951,0,87
11.8203902752999,1,116
5.53403912017837,1,102
11.277803785917,1,111
10.0675193079064,1,119
7.72972697279967,0,96
13.6716292634663,0,100
9.16169502431259,0,85
11.7248824831594,1,105
11.2529944451653,1,108
3.34441550367042,0,84
14.1571746109857,1,118
7.1582765660132,1,101
7.09621971723465,0,93
12.6079467470629,1,98
5.33723235572364,0,69
8.92028514326289,1,105
10.0247220080605,0,89
10.6301598491257,1,117
11.0981134407738,0,90
10.8736904446238,0,89
3.99227173920451,0,64
10.5089386291902,1,133
11.4717659248158,1,108
11.9580947792233,1,109
14.1221934389693,1,109
13.1500511611384,0,98
13.188199816614,0,75
10.4399597147416,0,99
15.02580833546,1,107
7.69725436713574,0,102
11.1716723203258,0,86
12.7039341514044,1,142
11.5006700867951,1,104
5.84516742348138,0,93
7.29969112700614,0,100
11.003268843106,1,109
12.6814098870705,1,105
11.8919108659279,0,91
11.8535949699973,1,106
12.5609057463546,1,122
11.908524020145,1,112
6.130809311897,0,79
12.1229017927417,0,96
7.77614854859085,0,96
11.2009356522144,1,108
14.3744589959099,1,108
12.389774402514,0,96
10.4091670374735,1,105
12.4605117565786,0,85
12.3964291844085,1,107
7.52910931681776,0,96
8.37398500271989,0,83
12.2246188362825,1,106
5.88298512194997,0,98
12.1231917065815,1,118
13.0590020523256,1,107
6.89505082915195,0,87
8.70176167322788,1,117
10.1808636771402,1,112
16.8785420940823,1,110
10.3821498400918,1,130
11.2280650086687,0,90
11.9664954731096,0,85
14.1715993020579,1,108
8.55219827530261,0,97
9.98319861934022,0,85
11.1788737310664,0,87
7.94467798310032,0,80
11.1188526755089,0,83
10.5211722253596,1,108
14.2556513610242,1,109
12.9945256358159,1,103
10.0971974039834,0,87
11.2876810441436,0,87
8.86090722383986,1,121
13.6556511562172,0,85
12.5320419192309,1,109
6.96957971008305,0,85
14.4568426306887,1,119
11.6250053278363,0,99
9.67193625145728,1,103
7.62927074662981,0,97
8.84751584000278,0,95
8.43928154432144,0,93
11.7883468185016,0,91
13.1529194202524,1,110
12.0688955675279,1,114
12.3278627548785,1,122
12.9330583366059,1,108
3.37783893269164,0,72
8.27348533204934,0,98
10.2889786544777,1,111
8.87250857295885,1,101
8.62966133463859,0,89
7.47706849160438,1,102
6.83449697829705,0,90
14.5629075277925,1,109
5.4108004572251,0,98
9.49514383296188,0,97
8.86534557021784,1,97
9.39568436886082,0,88
8.7134619226206,1,110
5.65826285114144,0,96
1.82145928433386,0,98
15.5203176067013,0,95
9.23811925276227,1,105
10.8419738609126,1,119
16.3197685422102,1,124
11.3718333766854,0,91
8.55623289296159,0,91
10.4818487282815,0,96
13.088713124605,0,101
11.3035578467321,1,121
11.1956075078277,1,117
11.9771263439755,1,124
14.4276156622817,1,116
7.51503935722467,0,89
4.89947903740648,0,98
11.0102709835836,1,113
14.038016541675,1,113
8.58230118879917,0,57
9.03932525291355,0,89
9.99395546535454,0,97
13.5670440458072,1,113
11.1226053305314,1,105
7.80778341162716,0,92
8.94888744788819,0,97
9.60921976685704,0,90
9.75710737858537,0,93
9.77919467791236,0,93
10.9867285903359,1,102
8.99641707233562,1,105
11.7303165594752,0,98
11.4678099812754,1,107
12.9393719082675,1,107
11.6269090491588,1,105
11.690716480782,0,81
7.26051912662273,0,81
